// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28655;9.360256;-2.334905;-1.610878;-0.016075;0.006701;-0.009043;-0.543945;0.652100;0.003906;0.546153;-0.549728;-0.527712;-0.347903
28656;9.373509;-2.343115;-1.630004;-0.015618;0.006684;-0.007718;-0.544434;0.652100;0.005859;0.546068;-0.549784;-0.527679;-0.347998
28657;9.379985;-2.334429;-1.618537;-0.014852;0.002645;-0.007994;-0.549072;0.657715;0.007568;0.545949;-0.549861;-0.527674;-0.348070
28658;9.399330;-2.293208;-1.615148;-0.018272;0.007761;-0.007750;-0.549805;0.654541;0.004395;0.545813;-0.549981;-0.527613;-0.348186
28659;9.368891;-2.302910;-1.629209;-0.013609;0.005048;-0.005892;-0.539307;0.655518;0.000977;0.545716;-0.550041;-0.527591;-0.348277
28660;9.358173;-2.351922;-1.610542;-0.006237;0.004300;-0.009001;-0.542480;0.659912;-0.000977;0.545720;-0.550078;-0.527536;-0.348297
28661;9.375775;-2.292818;-1.617298;0.002360;-0.000506;-0.011060;-0.539795;0.654297;0.000488;0.545748;-0.550090;-0.527509;-0.348272
28662;9.389010;-2.258758;-1.625310;0.000943;0.000814;-0.009338;-0.539551;0.658447;-0.001465;0.545771;-0.550088;-0.527504;-0.348249
28663;9.388603;-2.275871;-1.594251;-0.007590;0.004393;-0.006342;-0.545898;0.653809;0.006104;0.545804;-0.550148;-0.527401;-0.348257
28664;9.372554;-2.356048;-1.629166;-0.013290;0.005331;-0.006794;-0.540283;0.655029;0.003418;0.545702;-0.550224;-0.527378;-0.348333
28665;9.346367;-2.383308;-1.653505;-0.013285;0.007485;-0.006443;-0.538818;0.649902;0.001465;0.545666;-0.550309;-0.527292;-0.348385
28666;9.378526;-2.352095;-1.669035;-0.008565;0.007815;-0.009582;-0.546387;0.661865;0.001221;0.545667;-0.550301;-0.527264;-0.348438
28667;9.345847;-2.361811;-1.661964;-0.005791;0.008559;-0.013614;-0.548828;0.656982;0.002197;0.545659;-0.550335;-0.527189;-0.348511
28668;9.350946;-2.334559;-1.659451;0.000557;0.010345;-0.014608;-0.540527;0.660400;0.010498;0.545654;-0.550287;-0.527190;-0.348593
28669;9.372339;-2.310733;-1.644390;0.007353;0.007807;-0.014979;-0.545898;0.657227;0.006592;0.545620;-0.550359;-0.527171;-0.348560
28670;9.382613;-2.295095;-1.599659;0.005543;0.007917;-0.013647;-0.539307;0.653320;0.003906;0.545595;-0.550356;-0.527189;-0.348577
28671;9.412397;-2.306423;-1.605496;0.004120;0.007083;-0.012277;-0.541016;0.654297;0.006592;0.545620;-0.550340;-0.527188;-0.348566
28672;9.404480;-2.269908;-1.583496;0.003868;0.007724;-0.010089;-0.544922;0.650635;0.001953;0.545615;-0.550359;-0.527183;-0.348552
28673;9.378540;-2.254546;-1.595484;0.002244;0.008422;-0.011883;-0.542725;0.654053;-0.006348;0.545630;-0.550275;-0.527223;-0.348599
28674;9.370626;-2.302738;-1.596826;0.009423;0.000636;-0.012917;-0.541992;0.658936;0.000977;0.545753;-0.550147;-0.527244;-0.348577
28675;9.379682;-2.335903;-1.617104;0.016220;-0.001898;-0.013286;-0.545654;0.657715;-0.003418;0.545816;-0.550120;-0.527268;-0.348483
28676;9.380028;-2.292060;-1.605407;0.024641;-0.005125;-0.011863;-0.551514;0.656982;-0.000244;0.545937;-0.550002;-0.527343;-0.348367
28677;9.400888;-2.269179;-1.591687;0.017133;-0.001931;-0.010635;-0.539795;0.654541;0.008789;0.545971;-0.549907;-0.527432;-0.348329
28678;9.370518;-2.321718;-1.617082;0.007748;0.002596;-0.009011;-0.537109;0.657715;0.003662;0.545935;-0.549969;-0.527457;-0.348250
28679;9.352224;-2.359966;-1.619652;0.008001;0.001956;-0.011201;-0.549316;0.660400;0.008057;0.545969;-0.550024;-0.527422;-0.348163
28680;9.365543;-2.368314;-1.638564;0.009489;0.001565;-0.011635;-0.547363;0.654541;-0.007080;0.545897;-0.550072;-0.527464;-0.348136
28681;9.386600;-2.345000;-1.624288;0.011300;0.003613;-0.012619;-0.544434;0.657227;0.004883;0.546018;-0.549919;-0.527486;-0.348155
