// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28671;9.853393;-0.118408;0.156748;0.011746;0.006324;-0.019406;-0.719971;-0.360107;-0.315186;0.648199;0.289002;-0.638100;0.298571
28672;9.865805;-0.112183;0.150501;0.005704;0.005196;-0.019408;-0.723633;-0.365234;-0.320312;0.648180;0.289097;-0.638071;0.298581
28673;9.852531;-0.098140;0.162527;0.000272;0.001192;-0.018004;-0.716553;-0.358398;-0.325195;0.648204;0.289121;-0.638071;0.298507
28674;9.833327;-0.108699;0.153429;0.004175;-0.001397;-0.021731;-0.722900;-0.353027;-0.324463;0.648341;0.289013;-0.638061;0.298334
28675;9.829670;-0.125111;0.168296;0.006120;0.000426;-0.024000;-0.722900;-0.358154;-0.322998;0.648433;0.288819;-0.638119;0.298198
28676;9.817338;-0.124155;0.175331;0.008278;-0.002758;-0.024425;-0.727783;-0.360352;-0.320801;0.648478;0.288761;-0.638153;0.298085
28677;9.826627;-0.107794;0.136294;0.010635;-0.004709;-0.023823;-0.715088;-0.365723;-0.309082;0.648437;0.288771;-0.638215;0.298031
28678;9.831290;-0.097453;0.116514;0.010361;-0.002306;-0.026560;-0.716064;-0.356201;-0.315674;0.648308;0.289207;-0.638120;0.298093
28679;9.816129;-0.054120;0.135884;0.004261;-0.006043;-0.027459;-0.722168;-0.359375;-0.309814;0.648281;0.289301;-0.638142;0.298014
28680;9.802843;-0.038925;0.146004;-0.007545;-0.010720;-0.024722;-0.725342;-0.357910;-0.324951;0.648112;0.289475;-0.638250;0.297979
28681;9.788683;-0.083122;0.246457;-0.019359;-0.030812;-0.023726;-0.719727;-0.360596;-0.319336;0.648106;0.289232;-0.638538;0.297612
28682;9.789827;-0.092943;0.236072;-0.025822;-0.043596;-0.028323;-0.719727;-0.360107;-0.318848;0.648005;0.289212;-0.638832;0.297219
28683;9.833598;-0.100946;0.179699;-0.015087;-0.040119;-0.027933;-0.722900;-0.354492;-0.320312;0.647895;0.289235;-0.639082;0.296899
28684;9.888690;-0.092380;0.120443;-0.011713;-0.042150;-0.021383;-0.715332;-0.360352;-0.303955;0.647756;0.289100;-0.639414;0.296619
28685;9.875758;-0.048943;0.079395;-0.007637;-0.035937;-0.014951;-0.721924;-0.361572;-0.310059;0.647391;0.289473;-0.639602;0.296646
28686;9.835467;-0.046347;0.064886;0.002389;-0.025600;-0.015227;-0.725342;-0.361572;-0.318604;0.647142;0.289679;-0.639763;0.296643
28687;9.833148;-0.048690;0.026211;0.019325;-0.013152;-0.012199;-0.710938;-0.365479;-0.314697;0.647049;0.289694;-0.639851;0.296641
28688;9.818256;-0.084116;0.041569;0.034670;-0.018423;-0.009955;-0.711670;-0.358643;-0.322754;0.646918;0.290022;-0.639794;0.296730
28689;9.776777;-0.098153;0.078857;0.043730;-0.028348;-0.007119;-0.720947;-0.351562;-0.307373;0.646850;0.290076;-0.639838;0.296728
