// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28733;9.538673;-0.402839;-2.019353;0.019607;0.003519;-0.006480;-0.536133;-0.223877;0.611816;-0.139217;-0.748733;0.199164;-0.616726
28734;9.520054;-0.402686;-2.035830;0.009196;0.002595;-0.008470;-0.541016;-0.223145;0.616699;-0.139190;-0.748782;0.199063;-0.616705
28735;9.506221;-0.401580;-2.020206;0.004727;0.000551;-0.006086;-0.535645;-0.225342;0.603271;-0.139122;-0.748833;0.198983;-0.616685
28736;9.524728;-0.441841;-1.988968;0.007550;-0.001965;-0.005995;-0.543457;-0.224854;0.612305;-0.139175;-0.748836;0.198947;-0.616681
28737;9.512105;-0.429503;-2.000695;0.012652;-0.000175;-0.007768;-0.532959;-0.222412;0.606934;-0.139120;-0.748850;0.198837;-0.616711
28738;9.530491;-0.392070;-1.984682;0.019712;-0.004542;-0.011541;-0.538818;-0.226074;0.607666;-0.139044;-0.748940;0.198680;-0.616670
28739;9.524885;-0.397367;-2.004393;0.016445;-0.007117;-0.010647;-0.541016;-0.219971;0.614746;-0.139036;-0.748994;0.198566;-0.616643
28740;9.540059;-0.384948;-2.047134;-0.006007;0.001094;-0.007086;-0.544434;-0.226807;0.604736;-0.138996;-0.749017;0.198522;-0.616639
28741;9.546977;-0.365859;-2.054744;-0.023137;0.005754;-0.002348;-0.539062;-0.220703;0.616455;-0.139238;-0.748883;0.198661;-0.616702
28742;9.551196;-0.410953;-1.993588;-0.017824;0.008744;-0.006586;-0.534180;-0.221191;0.610596;-0.139279;-0.748880;0.198667;-0.616694
28743;9.517104;-0.385356;-1.968001;0.003871;0.006159;-0.009641;-0.539795;-0.229980;0.613281;-0.139252;-0.748913;0.198569;-0.616692
28744;9.518912;-0.408883;-1.993808;0.010929;-0.002050;-0.005410;-0.530029;-0.231934;0.609131;-0.139274;-0.748961;0.198499;-0.616650
28745;9.513397;-0.414563;-2.013056;-0.000081;-0.002720;-0.006656;-0.541260;-0.225098;0.612061;-0.139456;-0.749036;0.198510;-0.616516
28746;9.554577;-0.419384;-2.045774;0.003088;-0.000162;-0.011612;-0.533203;-0.227539;0.609863;-0.139477;-0.749058;0.198423;-0.616511
28747;9.540146;-0.423203;-2.016625;0.016065;0.003601;-0.013830;-0.537354;-0.229004;0.604980;-0.139509;-0.749116;0.198274;-0.616481
28748;9.518525;-0.409291;-1.980190;0.019912;-0.000627;-0.011408;-0.546143;-0.220947;0.604492;-0.139546;-0.749132;0.198148;-0.616495
28749;9.521178;-0.385664;-2.033868;0.012604;0.002532;-0.006527;-0.540527;-0.227295;0.612793;-0.139448;-0.749061;0.198040;-0.616637
28750;9.540941;-0.337186;-2.044004;-0.001135;0.004390;-0.003804;-0.537109;-0.211670;0.612305;-0.139498;-0.749051;0.198026;-0.616643
28751;9.540075;-0.306155;-2.030470;-0.010083;0.006824;-0.004453;-0.536621;-0.229492;0.605469;-0.139343;-0.749054;0.197977;-0.616690
28752;9.564937;-0.333717;-1.992992;-0.009709;0.002660;-0.006678;-0.533936;-0.225342;0.607422;-0.139560;-0.749020;0.198036;-0.616663
28753;9.557403;-0.397320;-1.957179;-0.004122;-0.002380;-0.009201;-0.538574;-0.219971;0.616943;-0.139657;-0.749059;0.198026;-0.616597
28754;9.526247;-0.462730;-1.970983;0.005994;0.000049;-0.004862;-0.532715;-0.225830;0.611816;-0.139497;-0.749133;0.197915;-0.616579
28755;9.508194;-0.457048;-2.001331;0.001057;0.002136;-0.004319;-0.534668;-0.225830;0.604980;-0.139521;-0.749184;0.197884;-0.616522
28756;9.542290;-0.444450;-2.026199;0.007716;0.001937;-0.007217;-0.537598;-0.222168;0.606445;-0.139567;-0.749185;0.197837;-0.616525
28757;9.557219;-0.396430;-2.068714;-0.003036;0.005163;-0.005631;-0.545410;-0.228271;0.609863;-0.139595;-0.749150;0.197825;-0.616566
28758;9.554413;-0.382463;-2.014727;-0.008185;0.006053;-0.002624;-0.537354;-0.225830;0.607422;-0.139702;-0.749069;0.197863;-0.616627
28759;9.559390;-0.381199;-1.981663;0.006578;0.002482;-0.003016;-0.541016;-0.224854;0.611572;-0.139704;-0.749063;0.197832;-0.616644
28760;9.552304;-0.362944;-1.973873;0.006854;0.003695;-0.002771;-0.537109;-0.230469;0.604492;-0.139648;-0.749059;0.197770;-0.616682
28761;9.535501;-0.387733;-2.016197;-0.005766;0.007698;-0.001661;-0.539062;-0.225830;0.599609;-0.139832;-0.748986;0.197844;-0.616705
28762;9.527235;-0.380382;-1.981021;-0.005146;0.004738;-0.004995;-0.538330;-0.227783;0.609131;-0.139974;-0.748894;0.197895;-0.616768
28763;9.523780;-0.410380;-2.025165;-0.008574;0.007516;-0.004343;-0.529297;-0.225586;0.608887;-0.140096;-0.748855;0.197926;-0.616778
28764;9.555589;-0.378875;-2.009824;-0.003880;0.004225;-0.003776;-0.543213;-0.236816;0.608154;-0.140161;-0.748895;0.197934;-0.616712
28765;9.553156;-0.400904;-1.955309;0.011973;0.002802;-0.007128;-0.538086;-0.231445;0.605957;-0.140308;-0.748862;0.197895;-0.616730
28766;9.541847;-0.418694;-1.978732;0.009665;0.007733;-0.008085;-0.540283;-0.229248;0.614746;-0.140413;-0.748827;0.197841;-0.616767
28767;9.529462;-0.406254;-1.989255;0.004565;0.005933;-0.006315;-0.533203;-0.224609;0.608398;-0.140436;-0.748839;0.197776;-0.616767
28768;9.532692;-0.418608;-2.041822;-0.002563;0.001021;-0.003793;-0.539551;-0.228516;0.613037;-0.140459;-0.748871;0.197774;-0.616724
28769;9.544202;-0.399521;-2.017637;-0.006641;-0.002501;0.000304;-0.538818;-0.228516;0.606445;-0.140500;-0.748897;0.197819;-0.616669
28770;9.556772;-0.410756;-2.006473;0.015874;-0.004114;-0.005939;-0.547119;-0.232422;0.611328;-0.140470;-0.748930;0.197736;-0.616662
28771;9.549545;-0.391991;-1.999387;0.016849;0.000711;-0.010374;-0.532959;-0.228271;0.607910;-0.140476;-0.748926;0.197603;-0.616708
28772;9.543130;-0.367370;-2.005012;0.007309;0.006106;-0.006341;-0.537598;-0.230469;0.613281;-0.140524;-0.748939;0.197553;-0.616697
28773;9.510648;-0.367099;-2.005880;-0.003005;0.005171;-0.004278;-0.537354;-0.229492;0.606445;-0.140614;-0.748947;0.197556;-0.616667
