// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28685;0.031212;9.360388;1.785146;-0.011813;0.054944;-0.010796;0.383301;-0.610840;-0.425781;0.722951;0.599758;-0.218390;-0.264457
28686;0.033798;9.430737;1.748991;-0.004119;0.077609;-0.025874;0.384766;-0.609619;-0.434326;0.723021;0.600030;-0.217851;-0.264092
28687;-0.105058;9.562607;1.845544;-0.049107;0.099554;-0.037885;0.396729;-0.612061;-0.430420;0.723361;0.599981;-0.217081;-0.263910
28688;-0.155423;9.705908;1.841916;0.013438;0.055777;-0.034927;0.394287;-0.603027;-0.435547;0.723302;0.600347;-0.216514;-0.263704
28689;-0.164509;9.734785;1.839482;-0.020473;0.028726;-0.035300;0.393555;-0.598389;-0.425049;0.723410;0.600311;-0.216059;-0.263861
28690;-0.149514;9.666452;1.924851;-0.166591;0.031400;-0.028177;0.389648;-0.600342;-0.435547;0.724249;0.599494;-0.215197;-0.264122
28691;-0.157708;9.491955;1.883332;-0.169754;0.016161;-0.034874;0.397461;-0.604980;-0.434082;0.725075;0.598501;-0.214574;-0.264615
28692;-0.154657;9.278647;1.871382;-0.100119;-0.000178;-0.035255;0.388428;-0.605225;-0.431152;0.725492;0.598014;-0.214097;-0.264958
28693;-0.103655;9.462149;1.918239;0.018776;-0.026368;-0.022017;0.382812;-0.601807;-0.434814;0.725273;0.598153;-0.214262;-0.265112
28694;-0.020675;9.748337;1.862836;0.187727;-0.053350;-0.005800;0.394043;-0.600098;-0.434326;0.724221;0.599118;-0.215143;-0.265095
28695;0.075966;9.809822;1.749598;0.078045;-0.037450;0.002657;0.391113;-0.603760;-0.435791;0.723787;0.599496;-0.215489;-0.265143
