// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28661;9.942859;-0.042047;0.629496;-0.036195;0.001635;-0.011823;-0.740967;-0.242188;0.467773;-0.164437;-0.670994;0.138789;-0.709553
28662;9.940150;-0.068863;0.561990;0.030749;0.012721;-0.017431;-0.741455;-0.232178;0.466309;-0.164445;-0.670900;0.138703;-0.709656
28663;9.791504;0.019967;0.569598;0.090081;-0.004479;-0.019502;-0.746826;-0.241211;0.474609;-0.163914;-0.671013;0.138221;-0.709767
28664;9.807860;0.081646;0.647166;0.114562;0.001243;-0.017804;-0.741455;-0.239014;0.472656;-0.163174;-0.671143;0.137500;-0.709955
28665;9.776016;0.214098;0.670736;0.106066;-0.003162;-0.009201;-0.740479;-0.240723;0.472168;-0.162536;-0.671287;0.136934;-0.710074
28666;9.853299;0.339844;0.667458;0.055560;-0.000010;-0.017688;-0.750000;-0.231689;0.472900;-0.162325;-0.671340;0.136652;-0.710127
28667;9.810071;0.317754;0.576933;0.002957;0.003343;-0.021540;-0.747559;-0.235596;0.471436;-0.162093;-0.671283;0.136539;-0.710255
28668;9.753098;0.294077;0.559153;-0.045064;-0.011153;-0.028238;-0.742676;-0.234131;0.478271;-0.162321;-0.671243;0.136756;-0.710199
28669;9.756408;0.078572;0.598501;-0.070378;-0.017890;-0.030029;-0.743652;-0.239746;0.474854;-0.162558;-0.671330;0.136972;-0.710020
28670;9.913186;-0.069130;0.621049;-0.039290;-0.013814;-0.029770;-0.740479;-0.243164;0.474609;-0.162799;-0.671372;0.137109;-0.709900
28671;9.837848;-0.141427;0.617527;0.018105;-0.008202;-0.025151;-0.743652;-0.241211;0.472900;-0.162804;-0.671460;0.136961;-0.709844
28672;9.874432;-0.010773;0.591947;0.072568;-0.003367;-0.016004;-0.747070;-0.243408;0.470215;-0.162406;-0.671543;0.136557;-0.709934
28673;9.855974;0.123689;0.541876;0.080371;-0.001576;-0.017585;-0.742432;-0.240479;0.465332;-0.162059;-0.671564;0.136167;-0.710068
