// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28643;9.419457;-1.093119;-2.431217;-0.006458;0.007022;0.000721;-0.710449;0.426514;-0.200439;0.582842;-0.329451;-0.717891;-0.190764
28644;9.403176;-1.108079;-2.406364;0.002270;0.002687;0.002005;-0.717041;0.437256;-0.198242;0.582822;-0.329466;-0.717904;-0.190746
28645;9.432945;-1.140806;-2.405953;0.000552;-0.004798;0.003540;-0.707520;0.424072;-0.193604;0.582703;-0.329624;-0.717931;-0.190739
28646;9.459083;-1.083879;-2.415298;-0.006515;0.000957;0.005099;-0.705078;0.428467;-0.201660;0.582636;-0.329713;-0.717941;-0.190750
28647;9.429576;-1.099662;-2.479642;-0.004877;0.011205;0.004297;-0.708740;0.413818;-0.206055;0.582697;-0.329784;-0.717851;-0.190778
28648;9.430798;-1.113114;-2.484952;0.000380;0.014160;0.006491;-0.702393;0.428223;-0.197266;0.582823;-0.329631;-0.717828;-0.190748
28649;9.389135;-1.086442;-2.476801;-0.003216;0.012624;0.007139;-0.712402;0.423340;-0.193848;0.582877;-0.329744;-0.717730;-0.190754
28650;9.375443;-1.066887;-2.454549;-0.012278;0.003180;0.013261;-0.706299;0.430420;-0.203369;0.582785;-0.329892;-0.717729;-0.190782
28651;9.450974;-1.031733;-2.451135;-0.017767;0.004099;0.015089;-0.706299;0.433105;-0.197754;0.582785;-0.330115;-0.717618;-0.190813
28652;9.433157;-1.070739;-2.476081;-0.003290;0.012077;0.016891;-0.699951;0.430176;-0.199707;0.582828;-0.330331;-0.717491;-0.190787
28653;9.432171;-1.086795;-2.420747;0.010906;0.015644;0.012707;-0.714844;0.428223;-0.209229;0.582973;-0.330409;-0.717364;-0.190686
28654;9.440525;-1.094971;-2.407377;0.014877;0.013300;0.011940;-0.703613;0.428223;-0.206787;0.583119;-0.330348;-0.717301;-0.190580
28655;9.462950;-1.089362;-2.358957;0.007455;0.000676;0.015773;-0.706299;0.421631;-0.193848;0.583213;-0.330404;-0.717237;-0.190441
28656;9.429228;-1.091532;-2.452741;0.000188;-0.004042;0.019623;-0.706299;0.423828;-0.196533;0.583141;-0.330502;-0.717278;-0.190335
28657;9.408740;-1.140363;-2.522130;-0.000153;-0.002195;0.012304;-0.709961;0.427246;-0.196777;0.583090;-0.330567;-0.717306;-0.190272
28658;9.368287;-1.065958;-2.512326;-0.000613;-0.004573;0.009852;-0.712158;0.425537;-0.201904;0.582998;-0.330662;-0.717349;-0.190228
28659;9.433852;-0.999677;-2.507151;-0.024674;-0.013494;0.015508;-0.701172;0.427002;-0.198242;0.582835;-0.330849;-0.717384;-0.190270
28660;9.440479;-0.993914;-2.490776;-0.037500;-0.002201;0.016211;-0.707275;0.435303;-0.203369;0.582724;-0.331161;-0.717296;-0.190397
28661;9.425502;-1.073906;-2.443153;-0.049980;0.006135;0.017040;-0.699707;0.426270;-0.201660;0.582645;-0.331584;-0.717102;-0.190633
28662;9.479269;-1.124269;-2.409504;-0.059576;0.013998;0.020860;-0.698975;0.434326;-0.203613;0.582626;-0.331950;-0.716877;-0.190903
28663;9.456062;-1.232979;-2.428606;-0.061006;0.017720;0.017300;-0.705566;0.426514;-0.196045;0.582641;-0.332404;-0.716573;-0.191207
28664;9.439420;-1.282266;-2.460024;-0.045427;0.022707;0.008167;-0.701172;0.429932;-0.200684;0.582606;-0.332621;-0.716421;-0.191506
28665;9.390163;-1.209046;-2.500148;-0.029749;0.025111;0.005249;-0.702148;0.426514;-0.201416;0.582699;-0.332775;-0.716221;-0.191705
28666;9.415025;-1.187224;-2.501940;-0.015499;0.032340;0.005978;-0.708740;0.436768;-0.198975;0.582880;-0.332783;-0.716035;-0.191833
28667;9.405583;-1.131194;-2.477316;0.005416;0.047442;0.001905;-0.706299;0.430420;-0.204590;0.583126;-0.332811;-0.715797;-0.191926
28668;9.404244;-1.081653;-2.440854;0.008833;0.042154;0.008425;-0.700928;0.436768;-0.193359;0.583436;-0.332730;-0.715580;-0.191933
28669;9.464762;-1.061698;-2.407199;0.002023;0.034292;0.009323;-0.703369;0.431641;-0.196777;0.583565;-0.332924;-0.715376;-0.191964
28670;9.468582;-1.066550;-2.366963;-0.005001;0.024789;0.008867;-0.699219;0.426758;-0.200439;0.583645;-0.333033;-0.715247;-0.192015
